node_id,tree_id,tree_name,tree_title,depth_group,declared_levels,parent_id,node_name,node_level,sort_order,path,is_root,child_count
node_01385,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01383,Cedar Chest,5,2,Container and Storage Types / Household Storage / General Home Storage / Seasonal and Bulk Storage / Protective Storage Types / Cedar Chest,0,0
node_01386,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01323,Industrial and Commercial Storage,1,3,Container and Storage Types / Industrial and Commercial Storage,0,2
node_01387,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01386,Warehouse Storage,2,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage,0,2
node_01388,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01387,Bulk Storage Containers,3,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers,0,2
node_01389,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01388,Heavy-Duty Storage Units,4,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers / Heavy-Duty Storage Units,0,2
node_01390,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01389,Pallet Box,5,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers / Heavy-Duty Storage Units / Pallet Box,0,0
node_01391,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01389,Bulk Bin,5,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers / Heavy-Duty Storage Units / Bulk Bin,0,0
node_01392,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01388,Flow Storage Units,4,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers / Flow Storage Units,0,2
node_01393,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01392,Hopper Bin,5,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers / Flow Storage Units / Hopper Bin,0,0
node_01394,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01392,Gravity Bin,5,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Bulk Storage Containers / Flow Storage Units / Gravity Bin,0,0
node_01395,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01387,Shelving-Compatible Containers,3,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers,0,2
node_01396,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01395,Pick Storage Types,4,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers / Pick Storage Types,0,2
node_01397,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01396,Parts Bin,5,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers / Pick Storage Types / Parts Bin,0,0
node_01398,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01396,Shelf Tote,5,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers / Pick Storage Types / Shelf Tote,0,0
node_01399,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01395,Stackable Stock Types,4,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers / Stackable Stock Types,0,2
node_01400,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01399,Euro Container,5,1,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers / Stackable Stock Types / Euro Container,0,0
node_01401,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01399,Nesting Container,5,2,Container and Storage Types / Industrial and Commercial Storage / Warehouse Storage / Shelving-Compatible Containers / Stackable Stock Types / Nesting Container,0,0
node_01402,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01386,Shipping and Distribution,2,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution,0,2
node_01403,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01402,Transport Packaging,3,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging,0,2
node_01404,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01403,Corrugated Shipping Types,4,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging / Corrugated Shipping Types,0,2
node_01405,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01404,Shipping Carton,5,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging / Corrugated Shipping Types / Shipping Carton,0,0
node_01406,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01404,Mailer Box,5,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging / Corrugated Shipping Types / Mailer Box,0,0
node_01407,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01403,Protective Transit Types,4,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging / Protective Transit Types,0,2
node_01408,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01407,Foam-Lined Box,5,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging / Protective Transit Types / Foam-Lined Box,0,0
node_01409,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01407,Shockproof Case,5,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Transport Packaging / Protective Transit Types / Shockproof Case,0,0
node_01410,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01402,Freight Containers,3,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers,0,2
node_01411,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01410,Intermodal Freight Types,4,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers / Intermodal Freight Types,0,2
node_01412,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01411,Standard Freight Container,5,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers / Intermodal Freight Types / Standard Freight Container,0,0
node_01413,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01411,High Cube Container,5,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers / Intermodal Freight Types / High Cube Container,0,0
node_01414,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01410,Specialized Freight Types,4,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers / Specialized Freight Types,0,2
node_01415,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01414,Refrigerated Container,5,1,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers / Specialized Freight Types / Refrigerated Container,0,0
node_01416,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01414,Open Top Container,5,2,Container and Storage Types / Industrial and Commercial Storage / Shipping and Distribution / Freight Containers / Specialized Freight Types / Open Top Container,0,0
node_01417,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01323,Document and Media Storage,1,4,Container and Storage Types / Document and Media Storage,0,2
node_01418,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01417,Paper Storage,2,1,Container and Storage Types / Document and Media Storage / Paper Storage,0,2
node_01419,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01418,Office Document Storage,3,1,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage,0,2
node_01420,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01419,Everyday Filing Types,4,1,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage / Everyday Filing Types,0,2
node_01421,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01420,Folder,5,1,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage / Everyday Filing Types / Folder,0,0
node_01422,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01420,Ring Binder,5,2,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage / Everyday Filing Types / Ring Binder,0,0
node_01423,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01419,Long-Term Record Storage,4,2,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage / Long-Term Record Storage,0,2
node_01424,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01423,Archive Box,5,1,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage / Long-Term Record Storage / Archive Box,0,0
node_01425,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01423,Document Case,5,2,Container and Storage Types / Document and Media Storage / Paper Storage / Office Document Storage / Long-Term Record Storage / Document Case,0,0
node_01426,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01418,Flat Media Storage,3,2,Container and Storage Types / Document and Media Storage / Paper Storage / Flat Media Storage,0,1
node_01427,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01426,Large Format Storage,4,1,Container and Storage Types / Document and Media Storage / Paper Storage / Flat Media Storage / Large Format Storage,0,2
node_01428,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01427,Portfolio Case,5,1,Container and Storage Types / Document and Media Storage / Paper Storage / Flat Media Storage / Large Format Storage / Portfolio Case,0,0
node_01429,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01427,Plan Drawer Folder,5,2,Container and Storage Types / Document and Media Storage / Paper Storage / Flat Media Storage / Large Format Storage / Plan Drawer Folder,0,0
node_01430,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01417,Audio and Visual Media Storage,2,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage,0,2
node_01431,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01430,Disc Storage,3,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage,0,2
node_01432,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01431,Optical Media Storage,4,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage / Optical Media Storage,0,2
node_01433,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01432,CD Wallet,5,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage / Optical Media Storage / CD Wallet,0,0
node_01434,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01432,Disc Binder,5,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage / Optical Media Storage / Disc Binder,0,0
node_01435,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01431,Protective Disc Cases,4,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage / Protective Disc Cases,0,2
node_01436,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01435,Jewel Case,5,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage / Protective Disc Cases / Jewel Case,0,0
node_01437,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01435,Disc Sleeve,5,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Disc Storage / Protective Disc Cases / Disc Sleeve,0,0
node_01438,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01430,Tape and Cartridge Storage,3,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage,0,2
node_01439,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01438,Audio Tape Storage,4,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage / Audio Tape Storage,0,2
node_01440,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01439,Cassette Case,5,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage / Audio Tape Storage / Cassette Case,0,0
node_01441,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01439,Tape Drawer Box,5,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage / Audio Tape Storage / Tape Drawer Box,0,0
node_01442,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01438,Data Cartridge Storage,4,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage / Data Cartridge Storage,0,2
node_01443,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01442,Cartridge Case,5,1,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage / Data Cartridge Storage / Cartridge Case,0,0
node_01444,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01442,Media Archive Box,5,2,Container and Storage Types / Document and Media Storage / Audio and Visual Media Storage / Tape and Cartridge Storage / Data Cartridge Storage / Media Archive Box,0,0
node_01445,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01323,Specialized Storage Systems,1,5,Container and Storage Types / Specialized Storage Systems,0,2
node_01446,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01445,Secure Storage,2,1,Container and Storage Types / Specialized Storage Systems / Secure Storage,0,2
node_01447,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01446,Lockable Storage Types,3,1,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types,0,2
node_01448,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01447,Small Security Units,4,1,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types / Small Security Units,0,2
node_01449,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01448,Lockbox,5,1,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types / Small Security Units / Lockbox,0,0
node_01450,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01448,Cash Box,5,2,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types / Small Security Units / Cash Box,0,0
node_01451,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01447,Reinforced Security Units,4,2,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types / Reinforced Security Units,0,2
node_01452,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01451,Safe,5,1,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types / Reinforced Security Units / Safe,0,0
node_01453,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01451,Fireproof Safe,5,2,Container and Storage Types / Specialized Storage Systems / Secure Storage / Lockable Storage Types / Reinforced Security Units / Fireproof Safe,0,0
node_01454,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01446,Controlled Access Storage,3,2,Container and Storage Types / Specialized Storage Systems / Secure Storage / Controlled Access Storage,0,1
node_01455,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01454,Keyed Access Types,4,1,Container and Storage Types / Specialized Storage Systems / Secure Storage / Controlled Access Storage / Keyed Access Types,0,2
node_01456,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01455,Key Cabinet,5,1,Container and Storage Types / Specialized Storage Systems / Secure Storage / Controlled Access Storage / Keyed Access Types / Key Cabinet,0,0
node_01457,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01455,Locking File Cabinet,5,2,Container and Storage Types / Specialized Storage Systems / Secure Storage / Controlled Access Storage / Keyed Access Types / Locking File Cabinet,0,0
node_01458,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01445,Technical and Protective Storage,2,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage,0,2
node_01459,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01458,Equipment Protection Storage,3,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage,0,2
node_01460,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01459,Shock-Resistant Types,4,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage / Shock-Resistant Types,0,2
node_01461,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01460,Rugged Equipment Case,5,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage / Shock-Resistant Types / Rugged Equipment Case,0,0
node_01462,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01460,Waterproof Case,5,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage / Shock-Resistant Types / Waterproof Case,0,0
node_01463,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01459,Component Storage Types,4,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage / Component Storage Types,0,2
node_01464,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01463,Anti-Static Box,5,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage / Component Storage Types / Anti-Static Box,0,0
node_01465,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01463,Parts Organizer,5,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Equipment Protection Storage / Component Storage Types / Parts Organizer,0,0
node_01466,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01458,Display and Preservation Storage,3,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage,0,2
node_01467,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01466,Presentation Storage Types,4,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage / Presentation Storage Types,0,2
node_01468,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01467,Display Case,5,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage / Presentation Storage Types / Display Case,0,0
node_01469,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01467,Collector Box,5,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage / Presentation Storage Types / Collector Box,0,0
node_01470,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01466,Conservation Storage Types,4,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage / Conservation Storage Types,0,2
node_01471,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01470,Acid-Free Archive Case,5,1,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage / Conservation Storage Types / Acid-Free Archive Case,0,0
node_01472,tree_022,Container and Storage Types,Container and Storage Types - 5 Levels,Trees with 5 Levels,5,node_01470,Preservation Box,5,2,Container and Storage Types / Specialized Storage Systems / Technical and Protective Storage / Display and Preservation Storage / Conservation Storage Types / Preservation Box,0,0
node_01473,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,,Furniture Types,0,1,Furniture Types,1,5
node_01474,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01473,Seating Furniture,1,1,Furniture Types / Seating Furniture,0,2
node_01475,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01474,Single-Seat Furniture,2,1,Furniture Types / Seating Furniture / Single-Seat Furniture,0,2
node_01476,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01475,Basic Chairs,3,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs,0,2
node_01477,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01476,Dining Chairs,4,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs / Dining Chairs,0,2
node_01478,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01477,Wooden Dining Chair,5,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs / Dining Chairs / Wooden Dining Chair,0,0
node_01479,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01477,Upholstered Dining Chair,5,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs / Dining Chairs / Upholstered Dining Chair,0,0
node_01480,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01476,Work Chairs,4,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs / Work Chairs,0,2
node_01481,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01480,Desk Chair,5,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs / Work Chairs / Desk Chair,0,0
node_01482,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01480,Drafting Chair,5,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Basic Chairs / Work Chairs / Drafting Chair,0,0
node_01483,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01475,Lounge Seating,3,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating,0,2
node_01484,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01483,Relaxation Chairs,4,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating / Relaxation Chairs,0,2
node_01485,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01484,Armchair,5,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating / Relaxation Chairs / Armchair,0,0
node_01486,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01484,Recliner,5,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating / Relaxation Chairs / Recliner,0,0
node_01487,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01483,Accent Seating,4,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating / Accent Seating,0,2
node_01488,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01487,Accent Chair,5,1,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating / Accent Seating / Accent Chair,0,0
node_01489,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01487,Club Chair,5,2,Furniture Types / Seating Furniture / Single-Seat Furniture / Lounge Seating / Accent Seating / Club Chair,0,0
node_01490,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01474,Multi-Seat Furniture,2,2,Furniture Types / Seating Furniture / Multi-Seat Furniture,0,2
node_01491,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01490,Benches,3,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches,0,2
node_01492,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01491,Indoor Bench Types,4,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches / Indoor Bench Types,0,2
node_01493,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01492,Entryway Bench,5,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches / Indoor Bench Types / Entryway Bench,0,0
node_01494,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01492,Dining Bench,5,2,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches / Indoor Bench Types / Dining Bench,0,0
node_01495,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01491,Outdoor Bench Types,4,2,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches / Outdoor Bench Types,0,2
node_01496,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01495,Garden Bench,5,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches / Outdoor Bench Types / Garden Bench,0,0
node_01497,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01495,Park Bench,5,2,Furniture Types / Seating Furniture / Multi-Seat Furniture / Benches / Outdoor Bench Types / Park Bench,0,0
node_01498,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01490,Sofas and Couches,3,2,Furniture Types / Seating Furniture / Multi-Seat Furniture / Sofas and Couches,0,2
node_01499,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01498,Compact Sofa Types,4,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Sofas and Couches / Compact Sofa Types,0,2
node_01500,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01499,Loveseat,5,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Sofas and Couches / Compact Sofa Types / Loveseat,0,0
node_01501,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01499,Two-Seat Sofa,5,2,Furniture Types / Seating Furniture / Multi-Seat Furniture / Sofas and Couches / Compact Sofa Types / Two-Seat Sofa,0,0
node_01502,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01498,Full-Size Sofa Types,4,2,Furniture Types / Seating Furniture / Multi-Seat Furniture / Sofas and Couches / Full-Size Sofa Types,0,2
node_01503,tree_023,Furniture Types,Furniture Types - 5 Levels,Trees with 5 Levels,5,node_01502,Three-Seat Sofa,5,1,Furniture Types / Seating Furniture / Multi-Seat Furniture / Sofas and Couches / Full-Size Sofa Types / Three-Seat Sofa,0,0
